orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,15,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,20,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,11,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,15,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,22,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,20,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,22,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,57,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,24,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,42,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,47,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,23,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,24,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,21,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,65,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,44,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,22,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,15,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,77,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,19,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,48,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,22,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,18,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,34,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,14,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,21,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,17,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,35,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,11,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,13,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,16,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,11,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,14,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,17,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,149,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,572,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,677,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,169,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,37,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,83,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,65,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,93,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,75,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,16,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,56,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,675,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,50,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,727,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,69,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,50,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Conditional discharge,24,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Conditional discharge,1564,,,,,,
